Time,Pos,Period,CalPos
98.55,0.347,0.0,-0.057560606060606145
98.6,0.325,0.0,-0.07956060606060611
98.65,0.31,0.0,-0.09456060606060612
98.7,0.302,1.0,-0.10256060606060613
98.75,0.303,0.0,-0.10156060606060613
98.8,0.313,0.0,-0.09156060606060612
98.85,0.33,0.0,-0.0745606060606061
98.9,0.353,0.0,-0.05156060606060614
98.95,0.381,0.0,-0.023560606060606115
99.0,0.411,0.0,0.006439393939393856
99.05,0.44,0.0,0.03543939393939388
99.1,0.466,0.0,0.061439393939393905
99.15,0.487,0.0,0.08243939393939387
99.2,0.501,0.0,0.09643939393939388
99.25,0.507,1.0999999999999943,0.10243939393939389
99.3,0.505,0.0,0.10043939393939388
99.35,0.493,0.0,0.08843939393939387
99.4,0.475,0.0,0.07043939393939386
99.45,0.45,0.0,0.04543939393939389
99.5,0.421,0.0,0.016439393939393865
99.55,0.392,0.0,-0.012560606060606105
99.6,0.363,0.0,-0.04156060606060613
99.65,0.338,0.0,-0.0665606060606061
99.7,0.318,0.0,-0.08656060606060612
99.75,0.306,0.0,-0.09856060606060613
99.8,0.302,1.0999999999999943,-0.10256060606060613
99.85,0.306,0.0,-0.09856060606060613
99.9,0.319,0.0,-0.08556060606060611
99.95,0.339,0.0,-0.0655606060606061
100.0,0.365,0.0,-0.03956060606060613
100.05,0.393,0.0,-0.011560606060606105
100.1,0.423,0.0,0.018439393939393867
100.15,0.451,0.0,0.04643939393939389
100.2,0.475,0.0,0.07043939393939386
100.25,0.493,0.0,0.08843939393939387
100.3,0.504,0.0,0.09943939393939388
100.35,0.506,1.0999999999999943,0.10143939393939388
100.4,0.5,0.0,0.09543939393939388
100.45,0.486,0.0,0.08143939393939387
100.5,0.464,0.0,0.0594393939393939
100.55,0.438,0.0,0.03343939393939388
100.6,0.409,0.0,0.004439393939393854
100.65,0.38,0.0,-0.024560606060606116
100.7,0.353,0.0,-0.05156060606060614
100.75,0.33,0.0,-0.0745606060606061
100.8,0.313,0.0,-0.09156060606060612
100.85,0.304,0.0,-0.10056060606060613
100.9,0.303,1.1000000000000227,-0.10156060606060613
100.95,0.311,0.0,-0.09356060606060612
101.0,0.327,0.0,-0.07756060606060611
101.05,0.35,0.0,-0.05456060606060614
101.1,0.376,0.0,-0.02856060606060612
101.15,0.406,0.0,0.001439393939393907
101.2,0.435,0.0,0.030439393939393877
101.25,0.461,0.0,0.0564393939393939
101.3,0.483,0.0,0.07843939393939386
101.35,0.498,0.0,0.09343939393939388
101.4,0.506,1.0,0.10143939393939388
101.45,0.504,0.0,0.09943939393939388
101.5,0.495,0.0,0.09043939393939388
101.55,0.477,0.0,0.07243939393939386
101.6,0.454,0.0,0.049439393939393894
101.65,0.426,0.0,0.02143939393939387
101.7,0.397,0.0,-0.007560606060606101
101.75,0.368,0.0,-0.03656060606060613
101.8,0.342,0.0,-0.0625606060606061
101.85,0.322,0.0,-0.08256060606060611
101.9,0.308,0.0,-0.09656060606060612
101.95,0.302,1.0999999999999943,-0.10256060606060613
102.0,0.305,0.0,-0.09956060606060613
102.05,0.317,0.0,-0.08756060606060612
102.1,0.336,0.0,-0.0685606060606061
102.15,0.36,0.0,-0.044560606060606134
102.2,0.389,0.0,-0.015560606060606108
102.25,0.418,0.0,0.013439393939393862
102.3,0.446,0.0,0.04143939393939389
102.35,0.471,0.0,0.06643939393939385
102.4,0.49,0.0,0.08543939393939387
102.45,0.502,0.0,0.09743939393939388
102.5,0.506,1.0999999999999943,0.10143939393939388
102.55,0.502,0.0,0.09743939393939388
102.6,0.489,0.0,0.08443939393939387
102.65,0.469,0.0,0.06443939393939385
102.7,0.443,0.0,0.038439393939393884
102.75,0.415,0.0,0.01043939393939386
102.8,0.385,0.0,-0.01956060606060611
102.85,0.357,0.0,-0.047560606060606136
102.9,0.334,0.0,-0.0705606060606061
102.95,0.315,0.0,-0.08956060606060612
103.0,0.305,0.0,-0.09956060606060613
103.05,0.303,1.0999999999999943,-0.10156060606060613
103.1,0.309,0.0,-0.09556060606060612
103.15,0.324,0.0,-0.08056060606060611
103.2,0.345,0.0,-0.05956060606060615
103.25,0.371,0.0,-0.033560606060606124
103.3,0.4,0.0,-0.004560606060606098
103.35,0.429,0.0,0.024439393939393872
103.4,0.456,0.0,0.051439393939393896
103.45,0.479,0.0,0.07443939393939386
103.5,0.496,0.0,0.09143939393939388
103.55,0.505,0.0,0.10043939393939388
103.6,0.505,1.0999999999999943,0.10043939393939388
103.65,0.497,0.0,0.09243939393939388
103.7,0.481,0.0,0.07643939393939386
103.75,0.459,0.0,0.0544393939393939
103.8,0.432,0.0,0.027439393939393875
103.85,0.403,0.0,-0.0015606060606060956
103.9,0.374,0.0,-0.03056060606060612
103.95,0.348,0.0,-0.056560606060606144
104.0,0.326,0.0,-0.07856060606060611
104.05,0.311,0.0,-0.09356060606060612
104.1,0.304,1.0,-0.10056060606060613
104.15,0.305,0.0,-0.09956060606060613
104.2,0.315,0.0,-0.08956060606060612
104.25,0.332,0.0,-0.0725606060606061
104.3,0.355,0.0,-0.04956060606060614
104.35,0.383,0.0,-0.021560606060606113
104.4,0.412,0.0,0.007439393939393857
104.45,0.441,0.0,0.03643939393939388
104.5,0.466,0.0,0.061439393939393905
104.55,0.487,0.0,0.08243939393939387
104.6,0.5,0.0,0.09543939393939388
104.65,0.505,1.1000000000000227,0.10043939393939388
104.7,0.502,0.0,0.09743939393939388
104.75,0.491,0.0,0.08643939393939387
104.8,0.472,0.0,0.06743939393939385
104.85,0.448,0.0,0.04343939393939389
104.9,0.42,0.0,0.015439393939393864
104.95,0.39,0.0,-0.014560606060606107
105.0,0.362,0.0,-0.04256060606060613
105.05,0.337,0.0,-0.0675606060606061
105.1,0.319,0.0,-0.08556060606060611
105.15,0.307,0.0,-0.09756060606060613
105.2,0.303,1.0999999999999943,-0.10156060606060613
105.25,0.309,0.0,-0.09556060606060612
105.3,0.322,0.0,-0.08256060606060611
105.35,0.342,0.0,-0.0625606060606061
105.4,0.367,0.0,-0.03756060606060613
105.45,0.396,0.0,-0.008560606060606102
105.5,0.424,0.0,0.019439393939393868
105.55,0.452,0.0,0.04743939393939389
105.6,0.476,0.0,0.07143939393939386
105.65,0.493,0.0,0.08843939393939387
105.7,0.503,0.0,0.09843939393939388
105.75,0.505,1.0999999999999943,0.10043939393939388
105.8,0.498,0.0,0.09343939393939388
105.85,0.484,0.0,0.07943939393939387
105.9,0.462,0.0,0.0574393939393939
105.95,0.436,0.0,0.03143939393939388
106.0,0.407,0.0,0.0024393939393938524
106.05,0.378,0.0,-0.026560606060606118
106.1,0.352,0.0,-0.05256060606060614
106.15,0.329,0.0,-0.0755606060606061
106.2,0.313,0.0,-0.09156060606060612
106.25,0.305,0.0,-0.09956060606060613
106.3,0.305,1.0999999999999943,-0.09956060606060613
106.35,0.313,0.0,-0.09156060606060612
106.4,0.329,0.0,-0.0755606060606061
106.45,0.352,0.0,-0.05256060606060614
106.5,0.378,0.0,-0.026560606060606118
106.55,0.407,0.0,0.0024393939393938524
106.6,0.436,0.0,0.03143939393939388
106.65,0.462,0.0,0.0574393939393939
106.7,0.483,0.0,0.07843939393939386
106.75,0.498,0.0,0.09343939393939388
106.8,0.505,1.0,0.10043939393939388
106.85,0.503,0.0,0.09843939393939388
106.9,0.493,0.0,0.08843939393939387
106.95,0.476,0.0,0.07143939393939386
107.0,0.452,0.0,0.04743939393939389
107.05,0.425,0.0,0.02043939393939387
107.1,0.396,0.0,-0.008560606060606102
107.15,0.368,0.0,-0.03656060606060613
107.2,0.342,0.0,-0.0625606060606061
107.25,0.322,0.0,-0.08256060606060611
107.3,0.309,0.0,-0.09556060606060612
107.35,0.304,1.0999999999999943,-0.10056060606060613
107.4,0.307,0.0,-0.09756060606060613
107.45,0.319,0.0,-0.08556060606060611
107.5,0.338,0.0,-0.0665606060606061
107.55,0.362,0.0,-0.04256060606060613
107.6,0.39,0.0,-0.014560606060606107
107.65,0.419,0.0,0.014439393939393863
