17.35,0.5
17.4,0.471
17.45,0.437
17.5,0.4
17.55,0.363
17.6,0.33
17.65,0.303
17.7,0.284
17.75,0.276
17.8,0.278
17.85,0.291
17.9,0.314
17.95,0.344
18,0.379
18.05,0.416
18.1,0.453
18.15,0.485
18.2,0.511
18.25,0.527
18.3,0.534
18.35,0.529
18.4,0.514
18.45,0.49
18.5,0.458
18.55,0.422
18.6,0.386
18.65,0.35
18.7,0.318
18.75,0.294
18.8,0.28
18.85,0.276
18.9,0.283
18.95,0.3
19,0.325
19.05,0.358
19.1,0.394
19.15,0.432
19.2,0.466
19.25,0.496
19.3,0.518
19.35,0.53
19.4,0.532
19.45,0.523
19.5,0.504
19.55,0.477
19.6,0.443
19.65,0.407
19.7,0.37
19.75,0.337
19.8,0.308
19.85,0.288
19.9,0.278
19.95,0.278
20,0.29
20.05,0.31
20.1,0.339
20.15,0.373
20.2,0.41
20.25,0.446
20.3,0.479
20.35,0.506
20.4,0.524
20.45,0.532
20.5,0.529
20.55,0.516
20.6,0.493
20.65,0.463
20.7,0.429
20.75,0.392
20.8,0.356
20.85,0.324
20.9,0.299
20.95,0.283
21,0.277
21.05,0.281
21.1,0.297
21.15,0.321
21.2,0.353
21.25,0.388
21.3,0.425
21.35,0.46
21.4,0.491
21.45,0.514
21.5,0.529
21.55,0.533
21.6,0.525
21.65,0.508
21.7,0.482
21.75,0.45
21.8,0.414
21.85,0.377
21.9,0.342
21.95,0.313
22,0.291
22.05,0.279
22.1,0.278
22.15,0.287
22.2,0.306
22.25,0.333
22.3,0.367
22.35,0.403
22.4,0.439
22.45,0.473
22.5,0.501
22.55,0.521
22.6,0.53
22.65,0.53
22.7,0.519
22.75,0.498
22.8,0.469
22.85,0.435
22.9,0.399
22.95,0.363
23,0.33
23.05,0.304
23.1,0.286
23.15,0.278
23.2,0.281
23.25,0.294
23.3,0.317
23.35,0.347
23.4,0.381
23.45,0.418
23.5,0.454
23.55,0.485
23.6,0.51
23.65,0.525
23.7,0.531
23.75,0.526
23.8,0.511
23.85,0.487
23.9,0.455
23.95,0.42
24,0.383
24.05,0.349
24.1,0.318
24.15,0.295
24.2,0.281
24.25,0.278
24.3,0.286
24.35,0.303
24.4,0.329
24.45,0.361
24.5,0.397
24.55,0.433
24.6,0.467
24.65,0.496
24.7,0.517
24.75,0.529
24.8,0.53
24.85,0.52
24.9,0.502
24.95,0.474
25,0.441
25.05,0.405
25.1,0.368
25.15,0.335
25.2,0.308
25.25,0.289
25.3,0.279
25.35,0.28
25.4,0.292
25.45,0.313
25.5,0.341
25.55,0.375
25.6,0.411
25.65,0.447
25.7,0.479
25.75,0.505
25.8,0.523
25.85,0.53
25.9,0.527
25.95,0.514
26,0.491
26.05,0.461
26.1,0.427
26.15,0.391
26.2,0.355
26.25,0.324
26.3,0.3
26.35,0.284
26.4,0.279
26.45,0.284
26.5,0.299
26.55,0.323
26.6,0.354
26.65,0.39
26.7,0.426
26.75,0.461
26.8,0.49
26.85,0.513
26.9,0.526
26.95,0.529
27,0.522
27.05,0.505
27.1,0.479
27.15,0.447
27.2,0.411
27.25,0.375
27.3,0.341
27.35,0.313
27.4,0.292
27.45,0.281
27.5,0.28
27.55,0.29
27.6,0.309
27.65,0.337
27.7,0.37
27.75,0.405
27.8,0.441
27.85,0.473
27.9,0.501
27.95,0.519
28,0.529
28.05,0.527
28.1,0.516
28.15,0.494
28.2,0.466
28.25,0.432
28.3,0.396
28.35,0.361
28.4,0.329
28.45,0.304
28.5,0.287
28.55,0.28
28.6,0.283
28.65,0.297
28.7,0.319
28.75,0.349
28.8,0.384
28.85,0.42
28.9,0.455
28.95,0.485
29,0.509
29.05,0.524
29.1,0.53
29.15,0.524
29.2,0.508
29.25,0.484
29.3,0.453
29.35,0.418
29.4,0.382
29.45,0.348
29.5,0.318
29.55,0.296
29.6,0.283
29.65,0.28
29.7,0.288
29.75,0.305
29.8,0.331
29.85,0.363
29.9,0.398
29.95,0.434
30,0.467
30.05,0.495
30.1,0.516
30.15,0.527
30.2,0.527
30.25,0.518
30.3,0.499
30.35,0.471
30.4,0.439
30.45,0.403
30.5,0.368
30.55,0.336
30.6,0.309
30.65,0.29
30.7,0.281
30.75,0.283
30.8,0.295
30.85,0.316
30.9,0.344
30.95,0.378
31,0.413
31.05,0.448
31.1,0.479
31.15,0.505
31.2,0.521
31.25,0.528
31.3,0.524
31.35,0.511
31.4,0.488
31.45,0.458
31.5,0.424
31.55,0.388
31.6,0.354
31.65,0.323
31.7,0.3
31.75,0.285
31.8,0.281
31.85,0.286
31.9,0.302
31.95,0.327
32,0.358
32.05,0.393
32.1,0.428
32.15,0.462
32.2,0.491
32.25,0.513
32.3,0.526
32.35,0.528
32.4,0.52
32.45,0.502
32.5,0.476
32.55,0.445
32.6,0.409
32.65,0.374
32.7,0.341
32.75,0.313
32.8,0.293
32.85,0.282
32.9,0.282
32.95,0.292
33,0.311
33.05,0.338
33.1,0.371
33.15,0.406
33.2,0.442
33.25,0.474
33.3,0.5
33.35,0.518
33.4,0.527
33.45,0.525
33.5,0.514
33.55,0.493
33.6,0.464
33.65,0.43
33.7,0.395
33.75,0.361
33.8,0.329
33.85,0.305
33.9,0.288
33.95,0.282
34,0.285
34.05,0.299
34.1,0.322
34.15,0.351
34.2,0.386
34.25,0.421
34.3,0.455
34.35,0.485
34.4,0.508
34.45,0.523
34.5,0.527
34.55,0.521
34.6,0.505
34.65,0.481
34.7,0.45
34.75,0.416
34.8,0.38
34.85,0.347
34.9,0.318
34.95,0.297
35,0.284
35.05,0.282
35.1,0.291
35.15,0.308
35.2,0.334
35.25,0.366
35.3,0.401
35.35,0.436
35.4,0.469
35.45,0.496
35.5,0.516
35.55,0.526
35.6,0.526
35.65,0.515
35.7,0.496
35.75,0.469
35.8,0.436
35.85,0.401
35.9,0.366
35.95,0.334
36,0.309
36.05,0.291
36.1,0.283
36.15,0.285
36.2,0.297
36.25,0.318
36.3,0.346
36.35,0.38
36.4,0.415
36.45,0.449
36.5,0.48
36.55,0.505
36.6,0.52
36.65,0.527
36.7,0.523
36.75,0.509
36.8,0.486
36.85,0.456
36.9,0.422
36.95,0.387
37,0.353
37.05,0.324
37.1,0.301
37.15,0.287
37.2,0.282
37.25,0.289
37.3,0.305
37.35,0.329
37.4,0.359
37.45,0.394
37.5,0.429
37.55,0.462
37.6,0.49
37.65,0.512
37.7,0.524
37.75,0.526
37.8,0.517
37.85,0.5
37.9,0.474
37.95,0.442
38,0.407
38.05,0.373
38.1,0.34
38.15,0.314
38.2,0.294
38.25,0.284
38.3,0.285
38.35,0.295
38.4,0.315
38.45,0.342
38.5,0.374
38.55,0.409
38.6,0.443
38.65,0.474
38.7,0.5
38.75,0.517
38.8,0.525
38.85,0.523
38.9,0.511
38.95,0.489
39,0.461
39.05,0.428
39.1,0.393
39.15,0.359
39.2,0.328
39.25,0.305
39.3,0.289
39.35,0.283
39.4,0.288
39.45,0.302
39.5,0.325
39.55,0.354
39.6,0.389
39.65,0.423
39.7,0.457
39.75,0.486
39.8,0.508
39.85,0.522
39.9,0.526
39.95,0.52
40,0.503
40.05,0.478
40.1,0.448
40.15,0.414
40.2,0.379
40.25,0.346
40.3,0.318
40.35,0.297
40.4,0.286
40.45,0.284
40.5,0.293
40.55,0.311
40.6,0.336
40.65,0.368
40.7,0.402
40.75,0.437
40.8,0.469
40.85,0.495
40.9,0.514
40.95,0.524
41,0.524
41.05,0.513
41.1,0.494
41.15,0.466
41.2,0.434
41.25,0.4
41.3,0.365
41.35,0.335
41.4,0.309
41.45,0.292
41.5,0.285
41.55,0.287
41.6,0.3
41.65,0.321
41.7,0.349
41.75,0.382
41.8,0.416
41.85,0.45
41.9,0.48
41.95,0.504
42,0.519
42.05,0.524
42.1,0.52
42.15,0.505
42.2,0.483
42.25,0.453
42.3,0.42
42.35,0.385
42.4,0.352
42.45,0.323
42.5,0.301
42.55,0.288
42.6,0.285
42.65,0.291
42.7,0.308
42.75,0.332
42.8,0.363
42.85,0.397
42.9,0.431
42.95,0.464
43,0.491
43.05,0.511
43.1,0.523
43.15,0.524
43.2,0.515
43.25,0.497
43.3,0.471
43.35,0.44
43.4,0.405
43.45,0.371
43.5,0.339
43.55,0.313
43.6,0.295
43.65,0.286
43.7,0.286
43.75,0.297
43.8,0.317
43.85,0.344
43.9,0.376
43.95,0.41
44,0.444
44.05,0.475
44.1,0.5
44.15,0.516
44.2,0.524
44.25,0.521
44.3,0.508
44.35,0.487
44.4,0.459
44.45,0.426
44.5,0.392
44.55,0.358
44.6,0.329
44.65,0.305
44.7,0.29
44.75,0.285
44.8,0.29
44.85,0.304
44.9,0.327
44.95,0.357
45,0.39
45.05,0.424
45.1,0.457
45.15,0.486
45.2,0.507
45.25,0.52
45.3,0.523
45.35,0.516
45.4,0.5
45.45,0.476
45.5,0.445
45.55,0.412
45.6,0.377
45.65,0.345
45.7,0.318
45.75,0.298
45.8,0.287
45.85,0.287
45.9,0.296
45.95,0.314
46,0.339
46.05,0.371
46.1,0.404
46.15,0.438
46.2,0.47
46.25,0.495
46.3,0.513
46.35,0.522
46.4,0.521
46.45,0.51
46.5,0.49
46.55,0.463
46.6,0.431
46.65,0.397
46.7,0.364
46.75,0.333
46.8,0.309
46.85,0.293
46.9,0.286
46.95,0.289
47,0.302
47.05,0.323
47.1,0.351
47.15,0.384
47.2,0.418
47.25,0.451
47.3,0.481
47.35,0.504
47.4,0.518
47.45,0.523
47.5,0.518
47.55,0.503
47.6,0.48
47.65,0.451
47.7,0.418
47.75,0.384
47.8,0.351
47.85,0.323
47.9,0.302
47.95,0.289
48,0.286
48.05,0.293
48.1,0.31
48.15,0.334
48.2,0.364
48.25,0.398
48.3,0.432
48.35,0.464
48.4,0.491
48.45,0.51
48.5,0.52
48.55,0.521
48.6,0.512
48.65,0.494
48.7,0.468
48.75,0.437
48.8,0.403
48.85,0.37
48.9,0.339
48.95,0.314
49,0.296
49.05,0.287
49.1,0.289
49.15,0.3
49.2,0.32
49.25,0.347
49.3,0.379
49.35,0.412
49.4,0.445
49.45,0.475
49.5,0.499
49.55,0.515
49.6,0.522
49.65,0.518
49.7,0.505
49.75,0.484
49.8,0.456
49.85,0.423
49.9,0.389
49.95,0.356
50,0.328
50.05,0.305
50.1,0.291
50.15,0.287
50.2,0.292
50.25,0.307
50.3,0.33
50.35,0.36
50.4,0.393
50.45,0.426
50.5,0.458
50.55,0.486
50.6,0.507
50.65,0.52
50.7,0.522
50.75,0.514
50.8,0.497
50.85,0.473
50.9,0.443
50.95,0.409
51,0.375
51.05,0.344
51.1,0.318
51.15,0.299
51.2,0.288
51.25,0.288
51.3,0.297
51.35,0.316
51.4,0.341
51.45,0.373
51.5,0.406
51.55,0.439
51.6,0.47
51.65,0.495
51.7,0.513
51.75,0.521
51.8,0.519
51.85,0.508
51.9,0.488
51.95,0.461
52,0.429
52.05,0.395
52.1,0.363
52.15,0.333
52.2,0.31
52.25,0.294
52.3,0.288
52.35,0.291
52.4,0.304
52.45,0.326
52.5,0.354
52.55,0.386
52.6,0.42
52.65,0.452
52.7,0.481
52.75,0.503
52.8,0.516
52.85,0.521
52.9,0.515
52.95,0.5
53,0.477
53.05,0.448
53.1,0.415
53.15,0.381
53.2,0.35
53.25,0.322
53.3,0.302
53.35,0.29
53.4,0.288
53.45,0.296
53.5,0.313
53.55,0.338
53.6,0.368
53.65,0.4
53.7,0.434
53.75,0.465
53.8,0.491
53.85,0.51
53.9,0.519
53.95,0.519
54,0.51
54.05,0.491
54.1,0.466
54.15,0.435
54.2,0.401
54.25,0.368
54.3,0.338
54.35,0.314
54.4,0.296
54.45,0.289
54.5,0.29
54.55,0.302
54.6,0.322
54.65,0.349
54.7,0.381
54.75,0.414
54.8,0.447
54.85,0.476
54.9,0.499
54.95,0.514
55,0.52
55.05,0.517
55.1,0.503
55.15,0.482
55.2,0.454
55.25,0.421
55.3,0.388
55.35,0.356
55.4,0.328
55.45,0.306
55.5,0.292
55.55,0.289
55.6,0.294
55.65,0.31
55.7,0.332
55.75,0.362
55.8,0.394
55.85,0.428
55.9,0.459
55.95,0.486
56,0.506
56.05,0.517
56.1,0.519
56.15,0.512
56.2,0.495
56.25,0.47
56.3,0.44
56.35,0.407
56.4,0.374
56.45,0.344
56.5,0.318
56.55,0.3
56.6,0.291
56.65,0.291
56.7,0.301
56.75,0.319
56.8,0.345
56.85,0.375
56.9,0.408
56.95,0.441
57,0.471
57.05,0.495
57.1,0.511
57.15,0.519
57.2,0.517
57.25,0.505
57.3,0.485
57.35,0.458
57.4,0.427
57.45,0.394
57.5,0.361
57.55,0.332
57.6,0.31
57.65,0.295
57.7,0.289
57.75,0.294
57.8,0.307
57.85,0.329
57.9,0.357
57.95,0.389
58,0.422
58.05,0.454
58.1,0.482
58.15,0.503
58.2,0.516
58.25,0.52
58.3,0.514
58.35,0.498
58.4,0.475
58.45,0.446
58.5,0.413
58.55,0.38
58.6,0.349
58.65,0.322
58.7,0.303
58.75,0.292
58.8,0.29
58.85,0.298
58.9,0.315
58.95,0.34
59,0.37
59.05,0.402
59.1,0.435
59.15,0.466
59.2,0.491
59.25,0.509
59.3,0.518
59.35,0.517
59.4,0.508
59.45,0.489
59.5,0.463
59.55,0.432
59.6,0.4
59.65,0.368
59.7,0.338
59.75,0.314
59.8,0.298
59.85,0.291
59.9,0.293
59.95,0.305
60,0.325
60.05,0.352
60.1,0.383
60.15,0.416
60.2,0.448
60.25,0.476
60.3,0.499
60.35,0.513
60.4,0.519
60.45,0.514
60.5,0.5
60.55,0.479
60.6,0.451
60.65,0.419
60.7,0.386
60.75,0.354
60.8,0.327
60.85,0.306
60.9,0.294
60.95,0.291
61,0.297
61.05,0.313
61.1,0.336
61.15,0.365
61.2,0.397
61.25,0.43
61.3,0.461
61.35,0.487
61.4,0.506
61.45,0.516
61.5,0.517
61.55,0.509
61.6,0.492
61.65,0.468
61.7,0.438
61.75,0.405
61.8,0.373
61.85,0.343
61.9,0.318
61.95,0.3
62,0.292
62.05,0.292
62.1,0.303
62.15,0.321
62.2,0.347
62.25,0.378
62.3,0.41
62.35,0.442
62.4,0.472
62.45,0.495
62.5,0.511
62.55,0.518
62.6,0.515
62.65,0.503
62.7,0.483
62.75,0.456
62.8,0.425
62.85,0.392
62.9,0.36
62.95,0.332
63,0.31
63.05,0.296
63.1,0.291
63.15,0.296
63.2,0.309
63.25,0.331
63.3,0.359
63.35,0.391
63.4,0.424
63.45,0.455
63.5,0.482
63.55,0.502
63.6,0.514
63.65,0.517
63.7,0.511
63.75,0.495
63.8,0.472
63.85,0.443
63.9,0.411
63.95,0.378
64,0.348
64.05,0.322
64.1,0.303
64.15,0.293
64.2,0.292
64.25,0.301
64.3,0.318
64.35,0.343
64.4,0.373
64.45,0.405
64.5,0.437
64.55,0.466
64.6,0.491
64.65,0.508
64.7,0.516
64.75,0.515
64.8,0.505
64.85,0.486
64.9,0.46
64.95,0.43
65,0.398
65.05,0.365
65.1,0.337
65.15,0.314
65.2,0.298
65.25,0.292
65.3,0.295
65.35,0.307
65.4,0.327
65.45,0.354
65.5,0.385
65.55,0.418
65.6,0.449
65.65,0.477
65.7,0.499
65.75,0.513
65.8,0.517
65.85,0.512
65.9,0.498
65.95,0.476
66,0.448
66.05,0.417
66.1,0.384
66.15,0.353
66.2,0.326
66.25,0.307
66.3,0.295
66.35,0.292
66.4,0.299
66.45,0.315
66.5,0.338
66.55,0.367
66.6,0.399
66.65,0.431
66.7,0.461
66.75,0.487
66.8,0.505
66.85,0.515
66.9,0.516
66.95,0.507
67,0.49
67.05,0.465
67.1,0.435
67.15,0.403
67.2,0.371
67.25,0.342
67.3,0.318
67.35,0.301
67.4,0.293
67.45,0.294
67.5,0.305
67.55,0.324
67.6,0.35
67.65,0.38
67.7,0.412
67.75,0.444
67.8,0.472
67.85,0.495
67.9,0.51
67.95,0.516
68,0.513
68.05,0.5
68.1,0.48
68.15,0.453
68.2,0.422
68.25,0.39
68.3,0.359
68.35,0.331
68.4,0.31
68.45,0.297
68.5,0.293
68.55,0.298
68.6,0.312
68.65,0.334
68.7,0.362
68.75,0.394
68.8,0.426
68.85,0.456
68.9,0.483
68.95,0.502
69,0.514
69.05,0.516
69.1,0.509
69.15,0.493
69.2,0.469
69.25,0.44
69.3,0.408
69.35,0.377
69.4,0.347
69.45,0.322
69.5,0.304
69.55,0.294
69.6,0.294
69.65,0.303
69.7,0.32
69.75,0.345
69.8,0.374
69.85,0.406
69.9,0.438
69.95,0.467
70,0.491
70.05,0.507
70.1,0.515
70.15,0.513
70.2,0.503
70.25,0.484
70.3,0.458
70.35,0.428
70.4,0.396
70.45,0.365
70.5,0.337
70.55,0.314
70.6,0.299
70.65,0.294
70.7,0.297
70.75,0.309
70.8,0.33
70.85,0.357
70.9,0.387
70.95,0.42
71,0.45
71.05,0.477
71.1,0.498
71.15,0.511
71.2,0.515
71.25,0.51
71.3,0.495
71.35,0.473
71.4,0.446
71.45,0.414
71.5,0.383
71.55,0.352
71.6,0.326
71.65,0.307
71.7,0.296
71.75,0.294
71.8,0.302
71.85,0.318
71.9,0.341
71.95,0.37
72,0.401
72.05,0.433
72.1,0.462
72.15,0.487
72.2,0.505
72.25,0.514
72.3,0.514
72.35,0.504
72.4,0.487
72.45,0.462
72.5,0.433
72.55,0.401
72.6,0.37
72.65,0.341
72.7,0.318
72.75,0.302
72.8,0.294
72.85,0.296
72.9,0.307
72.95,0.326
73,0.351
73.05,0.382
73.1,0.414
73.15,0.445
73.2,0.473
73.25,0.495
73.3,0.509
73.35,0.515
73.4,0.511
73.45,0.499
73.5,0.478
73.55,0.451
73.6,0.421
73.65,0.389
73.7,0.358
73.75,0.331
73.8,0.311
73.85,0.298
73.9,0.294
73.95,0.3
74,0.314
74.05,0.336
74.1,0.364
74.15,0.395
74.2,0.427
74.25,0.456
74.3,0.482
74.35,0.501
74.4,0.512
74.45,0.514
74.5,0.506
74.55,0.49
74.6,0.467
74.65,0.439
74.7,0.407
74.75,0.376
74.8,0.347
74.85,0.322
74.9,0.305
74.95,0.296
75,0.296
75.05,0.306
75.1,0.323
75.15,0.348
75.2,0.377
75.25,0.408
75.3,0.439
75.35,0.467
75.4,0.49
75.45,0.506
75.5,0.513
75.55,0.511
75.6,0.5
75.65,0.481
75.7,0.456
75.75,0.426
75.8,0.394
75.85,0.363
75.9,0.336
75.95,0.314
76,0.3
76.05,0.295
76.1,0.299
76.15,0.312
76.2,0.332
76.25,0.359
76.3,0.39
76.35,0.421
76.4,0.451
76.45,0.478
76.5,0.498
76.55,0.51
76.6,0.514
76.65,0.508
76.7,0.493
76.75,0.471
76.8,0.444
76.85,0.413
76.9,0.381
76.95,0.351
77,0.326
77.05,0.308
77.1,0.297
77.15,0.296
77.2,0.303
77.25,0.319
77.3,0.343
77.35,0.371
77.4,0.402
77.45,0.434
77.5,0.463
77.55,0.487
77.6,0.504
77.65,0.512
77.7,0.512
77.75,0.502
77.8,0.485
77.85,0.46
77.9,0.431
77.95,0.4
78,0.369
78.05,0.341
78.1,0.318
78.15,0.303
78.2,0.296
78.25,0.298
78.3,0.309
78.35,0.329
78.4,0.354
78.45,0.384
78.5,0.415
78.55,0.446
78.6,0.473
78.65,0.494
78.7,0.508
78.75,0.513
78.8,0.509
78.85,0.496
78.9,0.475
78.95,0.449
79,0.418
79.05,0.387
79.1,0.357
79.15,0.331
79.2,0.311
79.25,0.299
79.3,0.296
79.35,0.302
79.4,0.317
79.45,0.339
79.5,0.367
79.55,0.397
79.6,0.429
79.65,0.458
79.7,0.483
79.75,0.501
79.8,0.511
79.85,0.512
79.9,0.504
79.95,0.488
80,0.464
80.05,0.436
80.1,0.405
80.15,0.374
80.2,0.346
80.25,0.322
80.3,0.305
80.35,0.297
80.4,0.298
80.45,0.308
80.5,0.325
80.55,0.35
80.6,0.379
80.65,0.41
80.7,0.441
80.75,0.468
80.8,0.491
80.85,0.506
80.9,0.512
80.95,0.51
81,0.499
81.05,0.479
81.1,0.453
81.15,0.424
81.2,0.393
81.25,0.362
81.3,0.336
81.35,0.314
81.4,0.301
81.45,0.296
81.5,0.301
81.55,0.314
81.6,0.335
81.65,0.361
81.7,0.392
81.75,0.423
81.8,0.452
81.85,0.478
81.9,0.498
81.95,0.509
82,0.512
82.05,0.505
82.1,0.491
82.15,0.468
82.2,0.441
82.25,0.41
82.3,0.38
82.35,0.351
82.4,0.326
82.45,0.309
82.5,0.299
82.55,0.298
82.6,0.306
82.65,0.323
82.7,0.346
82.75,0.374
82.8,0.405
82.85,0.435
82.9,0.463
82.95,0.487
83,0.503
83.05,0.511
83.1,0.51
83.15,0.5
83.2,0.482
83.25,0.457
83.3,0.429
83.35,0.398
83.4,0.367
83.45,0.34
83.5,0.318
83.55,0.304
83.6,0.297
83.65,0.3
83.7,0.312
83.75,0.331
83.8,0.357
83.85,0.387
83.9,0.417
83.95,0.448
84,0.474
84.05,0.495
84.1,0.507
84.15,0.512
84.2,0.507
84.25,0.493
84.3,0.473
84.35,0.446
84.4,0.416
84.45,0.385
84.5,0.356
84.55,0.33
84.6,0.311
84.65,0.3
84.7,0.298
84.75,0.304
84.8,0.319
84.85,0.341
84.9,0.369
84.95,0.399
85,0.43
85.05,0.458
85.1,0.483
85.15,0.5
85.2,0.51
85.25,0.51
85.3,0.502
85.35,0.485
85.4,0.462
85.45,0.434
85.5,0.403
85.55,0.373
85.6,0.345
85.65,0.322
85.7,0.306
85.75,0.299
85.8,0.3
85.85,0.31
85.9,0.328
85.95,0.353
86,0.381
86.05,0.412
86.1,0.442
86.15,0.469
86.2,0.49
86.25,0.505
86.3,0.511
86.35,0.507
86.4,0.496
86.45,0.476
86.5,0.45
86.55,0.421
86.6,0.39
86.65,0.361
86.7,0.335
86.75,0.315
86.8,0.302
86.85,0.298
86.9,0.303
86.95,0.317
87,0.338
87.05,0.365
87.1,0.395
87.15,0.425
87.2,0.454
87.25,0.479
87.3,0.498
87.35,0.508
87.4,0.51
87.45,0.503
87.5,0.488
87.55,0.466
87.6,0.438
87.65,0.408
87.7,0.378
87.75,0.349
87.8,0.326
87.85,0.309
87.9,0.3
87.95,0.299
88,0.308
88.05,0.325
88.1,0.348
88.15,0.376
88.2,0.406
88.25,0.437
88.3,0.464
88.35,0.487
88.4,0.502
88.45,0.51
88.5,0.508
88.55,0.498
